participant_id,activity,AccelX_mean,AccelX_std,AccelX_min,AccelX_max,AccelY_mean,AccelY_std,AccelY_min,AccelY_max,AccelZ_mean,AccelZ_std,AccelZ_min,AccelZ_max,GyroX_mean,GyroX_std,GyroX_min,GyroX_max,GyroY_mean,GyroY_std,GyroY_min,GyroY_max,GyroZ_mean,GyroZ_std,GyroZ_min,GyroZ_max,accel_mag_mean,accel_mag_std,accel_mag_min,accel_mag_max,gyro_mag_mean,gyro_mag_std,gyro_mag_min,gyro_mag_max
1,squatting,8.51895273,0.7538363574279747,6.761226,10.065224,3.90915679,1.68677051529665,0.995988,6.694188,5.451405720000001,1.679525166743411,2.48997,9.088389,-0.06363124999999999,0.14909473250798466,-0.388902,0.203711,-0.051766999999999994,0.29991617313619484,-0.58302,0.676815,0.0751544,0.3362862489945731,-0.726243,0.847217,11.009955311447488,1.6084276792987633,7.476268313182787,14.90179131182483,0.42017551536107933,0.24717781014707096,0.04015863533537962,1.0100245455680767
1,squatting,3.03546465,5.264352294893504,-9.821015,10.687716,6.6299275500000014,3.651717279443477,-0.076614,19.847933,4.84797111,2.4706708356606466,-3.672705,10.673351,0.02471173,1.3210569400105647,-3.008495,4.365588,0.6550341000000001,1.9475379609391572,-4.365721,4.365588,-0.30628392000000004,0.9483837329048477,-4.365721,2.087201,10.611727743627693,3.349134468797312,2.8382187377119124,21.604982314700514,1.9154477807726193,1.8144082322988613,0.22435376912813387,7.03316896324189
4,running,-0.33566707,1.835900029098585,-4.237737,4.237737,7.29810138,3.9632453337927056,2.054225,17.257406,6.449165320000002,3.291942700715767,1.872266,14.537593,-0.05631018000000001,0.6882737097147237,-1.479933,2.076808,-0.24483239999999998,0.8935634893705987,-2.155282,2.351398,-0.21378416999999994,0.7145557665296118,-2.018586,1.47447,10.074659366506184,4.835561740446491,2.9349862120953825,20.218121529204762,1.1897939403143847,0.6899087938970634,0.1894031738197647,3.2693836657004636
2,cycling,8.04561901,0.610564401146865,6.727707,9.222465,4.13090771,0.34172409354768335,3.490746,4.970363,5.55655908,0.3304589572376479,4.860229,6.607996,-0.08412888,0.12096109959943982,-0.302435,0.338807,0.018770919999999996,0.11778680527322913,-0.216368,0.350132,-0.012840810000000001,0.1144437594075531,-0.237285,0.328681,10.626701249595323,0.5862768036242354,9.373343290467654,11.843075833532183,0.20317372569717798,0.08898332796427591,0.019001159175166128,0.49746759553663394
1,running,13.477464159999997,7.843030594171356,2.947262,34.026394,4.900092910000001,3.4509189946977057,-0.778116,12.782643,9.673388899999999,2.08984263279508,5.552154,14.535198,0.8175696599999999,0.5544249284477425,-1.823018,2.573296,-0.01662323999999998,0.6654696978115401,-2.27691,1.60964,1.03116499,0.6125532142243071,-1.157877,2.169955,17.918929556381205,7.478554680800908,7.943834512671636,36.228623194066984,1.5951305132277824,0.5594771878085657,0.3319516143822771,3.58167389044871
4,running,2.38519952,2.6314479368297046,-2.868254,8.791509,7.672650309999998,5.507865862504002,-2.078167,23.415293,6.217885519999999,3.772126315144225,-2.624045,13.623008,-0.30568177999999996,0.35064839512091256,-1.245712,0.35173,-0.24383049000000004,0.7137215279353916,-3.472139,0.606602,-0.39064330999999997,0.5422490767360273,-2.410286,0.626453,10.836662551320503,6.105540611556897,1.031786864078042,26.159852837452334,0.8080476678589393,0.7608827756320082,0.10945823965787134,4.0185698599459485
1,cycling,7.698459800000002,0.7375987737192762,6.426037,9.337387,4.6370419499999995,1.8691319763888499,1.584962,8.432379,5.485307650000001,1.617112303795382,2.964022,8.403648,-0.06006058999999999,0.18888675400732022,-0.385038,0.464844,0.044836299999999996,0.5000614475129532,-1.159112,0.716917,0.09979551999999998,0.46638134691808764,-0.517603,1.055991,10.80826245281131,0.8314220371216273,9.138346129093655,12.65099049040928,0.6485649649995614,0.3133550991085479,0.07352746176769603,1.2455231495307504
2,resting,7.0426399,0.04689634085139263,6.92882,7.192182,4.47366168,0.036804404276629704,4.328717,4.55856,6.71224046,0.04390660593405504,6.579266,6.789956,-0.08332542999999999,0.013445262205888734,-0.128302,-0.054092,0.00518533,0.013779599158941452,-0.033175,0.033308,-0.014221079999999999,0.014203173673992724,-0.048096,0.015588,10.708443903307407,0.03617142181319647,10.61498574270611,10.788442152213543,0.08676942721497677,0.014686834928767005,0.062156651912727734,0.14047580143569213
2,running,8.39943425,6.987818348381303,-0.47884,24.641125,3.4506671199999994,3.1397783295325494,-0.363919,11.63582,4.30453524,2.885922639864954,0.426168,10.34774,-0.06271999,0.28340350463847463,-0.822703,0.615662,0.034620130000000006,0.6054982505354851,-1.512175,1.174034,-0.02354597,0.3033421268277604,-0.662692,0.614596,10.232389897196978,7.95620403390505,0.9659172536247606,28.970883102749664,0.6733367768484196,0.302103412666477,0.17562898889135586,1.6334815671509735
3,jogging,-7.359009900000001,4.510887679035298,-15.332468,-0.531513,3.3378044399999998,2.5948420241267725,-1.728614,8.485051,4.874546759999999,2.0916151726432908,0.684742,8.801085,-0.09149791,0.3449091919521744,-0.991107,0.569697,0.01767444,0.25852704130795756,-0.646305,0.752224,-0.028014529999999996,0.2267644225787835,-0.445792,0.611132,9.642872966695686,5.2467455689271025,2.4687230959660096,18.498836969983223,0.4417497660144527,0.2270394164215022,0.07193417417333711,1.0503019577478658
