Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1.400,650220,6.651093,4.405331,7.168240,-0.039037,0.024781,-0.092995
1.420,650240,6.627151,4.280833,7.058106,-0.033708,0.053292,-0.023182
1.440,650260,6.478710,4.367024,7.010222,-0.044366,0.061819,0.036239
1.460,650280,6.406884,4.290410,6.856994,-0.027312,0.047697,0.058622
1.480,650300,6.224925,4.137180,6.818686,-0.004930,0.027712,0.080338
1.500,650320,6.200983,4.194642,6.957550,0.011991,-0.000666,0.105519
1.520,650340,6.430826,4.285621,6.924031,0.023049,-0.000400,0.129767
1.540,650360,6.588843,4.295198,6.813898,0.033974,-0.027579,0.161743
1.560,650380,6.770802,4.501099,6.809110,0.041568,-0.064484,0.196516
1.580,650400,6.909666,4.888960,7.254431,0.055158,-0.091397,0.211838
1.600,650420,7.915231,5.209783,7.757214,0.077008,-0.069946,0.189721
1.620,650440,7.704541,4.860229,7.311892,0.074609,0.039037,0.221963
1.640,650460,7.129933,4.888960,7.249643,0.040236,0.033841,0.276455
1.660,650480,7.010222,4.917690,6.995857,0.049828,0.053559,0.262199
1.680,650500,6.818686,4.936844,6.904878,0.054625,0.029311,0.234087
1.700,650520,6.852205,4.917690,6.847417,0.074210,0.009859,0.200513
1.720,650540,7.182605,4.884171,6.675035,0.073943,-0.014256,0.184259
1.740,650560,7.254431,4.855441,6.617573,0.078207,-0.043034,0.189188
1.760,650580,6.991069,4.692636,6.445191,0.086734,-0.056757,0.204110
1.780,650600,6.660669,4.568137,6.277597,0.076075,-0.051294,0.221430
1.800,650620,6.325481,4.414908,5.999869,0.048896,-0.025580,0.238484
1.820,650640,6.234501,4.438850,5.760449,0.025714,-0.022250,0.249276
1.840,650660,6.473921,4.735731,5.846641,0.041701,-0.022116,0.236885
1.860,650680,6.698977,5.008670,6.062119,0.071678,0.043167,0.195051
1.880,650700,6.493075,5.085284,6.253655,0.087266,0.151884,0.138427
1.900,650720,6.689400,5.209783,6.411672,0.104853,0.241149,0.069680
1.920,650740,6.938396,5.420473,6.641516,0.117776,0.328015,0.001066
1.940,650760,6.847417,5.544971,6.876147,0.128035,0.409286,-0.051694
1.960,650780,7.005434,5.391742,7.010222,0.128035,0.441528,-0.080871
1.980,650800,7.603985,5.066131,6.794744,0.113513,0.421810,-0.035173
2.000,650820,7.776367,4.707001,6.545747,0.082603,0.317224,0.089265
2.020,650840,7.584831,4.486734,6.421249,0.055691,0.186391,0.216501
2.040,650860,7.297527,4.319140,6.349423,0.032109,0.075142,0.289112
2.060,650880,7.062895,4.290410,6.268020,0.006262,0.000000,0.308697
2.080,650900,7.024588,4.295198,6.191406,-0.010392,-0.056357,0.280452
2.100,650920,7.029376,4.285621,6.066907,-0.020118,-0.083136,0.227292
2.120,650940,6.928820,4.295198,6.071695,-0.030243,-0.102855,0.160943
2.140,650960,6.928820,4.410120,6.062119,-0.036772,-0.113247,0.076208
2.160,650980,7.086837,4.520253,6.114791,-0.042234,-0.125371,-0.009726
2.180,651000,7.268796,4.501099,6.033388,-0.056357,-0.135763,-0.077141
2.200,651020,7.326257,4.429273,5.894525,-0.079939,-0.164807,-0.100190
2.220,651040,7.364564,4.453215,5.793968,-0.104187,-0.213436,-0.089931
2.240,651060,7.144298,4.496311,5.746084,-0.125504,-0.252073,-0.080605
2.260,651080,6.947973,4.582502,5.851429,-0.155614,-0.282051,-0.079406
2.280,651100,7.082048,4.707001,5.923255,-0.190121,-0.291243,-0.079406
2.300,651120,6.986280,4.740520,5.956774,-0.227692,-0.277254,-0.067548
2.320,651140,7.053318,4.917690,6.133945,-0.259135,-0.274590,-0.059288
2.340,651160,8.020576,5.530606,6.766014,-0.283116,-0.297505,-0.076075
2.360,651180,9.026140,5.755661,7.125144,-0.278453,-0.227825,-0.119642
2.380,651200,8.604761,5.712565,7.244854,-0.291110,-0.187590,-0.124838
2.400,651220,8.547300,5.511452,7.316680,-0.291243,-0.151351,-0.108983
2.420,651240,7.829040,5.190629,7.129933,-0.307897,-0.114446,-0.086600
2.440,651260,7.398083,4.936844,6.981492,-0.314426,-0.124172,-0.058888
2.460,651280,7.067683,4.616021,6.655881,-0.317890,-0.138960,-0.005462
2.480,651300,7.005434,4.309563,6.330269,-0.310429,-0.194251,0.069813
2.500,651320,6.813898,4.046201,5.942409,-0.296306,-0.255671,0.138560
2.520,651340,6.660669,3.883395,5.813122,-0.274456,-0.335476,0.168937
2.540,651360,6.651093,3.653552,5.736507,-0.250741,-0.385838,0.142557
2.560,651380,6.612785,3.495534,5.932832,-0.235286,-0.394498,0.081671
2.580,651400,6.454768,3.447650,6.133945,-0.236352,-0.340806,0.003997
2.600,651420,6.689400,3.672705,6.411672,-0.243680,-0.246345,-0.076342
2.620,651440,6.684611,3.950433,6.818686,-0.286447,-0.124838,-0.183992
2.640,651460,6.986280,4.180276,7.125144,-0.299237,0.000400,-0.299770
2.660,651480,7.029376,4.395754,7.513005,-0.337608,0.152550,-0.388502
2.680,651500,7.216124,4.659117,7.718906,-0.359991,0.261933,-0.443260
2.700,651520,7.527370,4.750096,7.599196,-0.372781,0.312294,-0.452587
2.720,651540,7.867347,4.616021,7.144298,-0.342005,0.279386,-0.408487
2.740,651560,7.781156,4.458004,6.718130,-0.309763,0.142158,-0.304433
2.760,651580,7.580042,4.333505,6.564901,-0.247144,0.000799,-0.205976
2.780,651600,7.091625,4.228160,6.804321,-0.187456,-0.098858,-0.144689
2.800,651620,6.823475,4.017470,6.435614,-0.155881,-0.151750,-0.103654
2.820,651640,6.804321,3.840300,6.359000,-0.150685,-0.155747,-0.079939
2.840,651660,6.770802,3.763685,6.497863,-0.159478,-0.148553,-0.083802
2.860,651680,6.914454,3.672705,6.540959,-0.178530,-0.114979,-0.099524
2.880,651700,7.010222,3.701436,6.718130,-0.208640,-0.085135,-0.093795
2.900,651720,6.986280,3.821146,6.818686,-0.215835,-0.047564,-0.076342
2.920,651740,6.876147,4.031836,6.943185,-0.217700,0.069680,-0.093662
2.940,651760,7.096414,3.816358,6.751649,-0.156413,0.133231,-0.076208
2.960,651780,7.230489,3.897760,6.708553,-0.121640,0.155614,-0.057423
2.980,651800,7.105990,3.998317,6.804321,-0.042634,0.158279,-0.029577
3.000,651820,6.981492,3.926491,6.737284,-0.054358,0.161743,-0.015988
3.020,651840,7.292738,3.797204,6.291962,0.028911,0.103654,0.061153
3.040,651860,7.426814,3.916914,6.694188,0.070746,0.051427,0.129234
3.060,651880,7.082048,4.003105,6.924031,0.088199,0.021184,0.168271
3.080,651900,6.689400,4.079720,7.029376,0.084868,0.017720,0.171735
3.100,651920,6.722919,4.113238,6.890512,0.095127,0.036505,0.153482
3.120,651940,6.924031,4.228160,6.780379,0.094328,0.052893,0.158012
3.140,651960,7.790732,4.836287,7.249643,0.093395,0.032508,0.132832
3.160,651980,9.002198,4.601655,7.158663,0.124438,0.115112,0.134830
3.180,652000,7.929596,4.520253,6.751649,0.067282,0.172934,0.228758
3.200,652020,8.125920,4.979939,7.105990,0.062219,0.126037,0.252606
3.220,652040,8.082825,5.099649,6.991069,0.086201,0.178796,0.235286
3.240,652060,7.757214,4.941632,7.072472,0.103787,0.157746,0.237685
3.260,652080,7.158663,4.678270,6.804321,0.133764,0.108184,0.231023
3.280,652100,7.072472,4.558560,6.598420,0.136695,0.069813,0.208773
3.300,652120,6.967127,4.386178,6.354211,0.125904,0.056757,0.201446
3.320,652140,6.560112,4.237737,6.239290,0.110315,0.034374,0.231956
3.340,652160,6.603208,4.089296,6.253655,0.080338,0.035573,0.270992
3.360,652180,6.799533,4.098873,5.956774,0.057556,0.062619,0.307231
3.380,652200,6.761226,4.199430,5.789180,0.057956,0.039037,0.335476
3.400,652220,7.024588,4.400543,6.033388,0.086734,0.029311,0.323885
3.420,652240,7.192182,4.529830,6.205771,0.114179,0.065550,0.277254
3.440,652260,7.144298,4.697424,6.349423,0.140692,0.112980,0.205443
3.460,652280,7.364564,4.850653,6.545747,0.164274,0.161609,0.114312
3.480,652300,7.474698,4.989516,6.794744,0.185858,0.217966,0.009193
3.500,652320,7.589619,4.936844,6.928820,0.186391,0.271259,-0.089798
3.520,652340,7.422025,4.726154,6.852205,0.158545,0.314959,-0.150951
3.540,652360,7.383718,4.462792,6.660669,0.104986,0.319355,-0.158945
3.560,652380,7.412448,4.079720,6.440403,0.041435,0.282850,-0.117243
3.580,652400,7.551312,3.936068,6.287174,-0.035573,0.209306,-0.029977
3.600,652420,7.402872,3.988740,6.244078,-0.087400,0.122173,0.042900
3.620,652440,7.211336,4.036624,6.162675,-0.110182,0.046098,0.064351
3.640,652460,7.240066,4.036624,6.253655,-0.131366,-0.000666,0.057289
3.660,652480,7.067683,4.055778,6.210559,-0.140692,0.005995,0.051294
3.680,652500,6.995857,4.185065,6.263232,-0.141758,-0.002265,0.015855
3.700,652520,7.067683,4.328717,6.320693,-0.129101,0.008926,-0.047564
3.720,652540,7.254431,4.395754,6.306327,-0.112714,0.006395,-0.099657
3.740,652560,7.479486,4.390966,6.311116,-0.092329,-0.015055,-0.140692
