Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1.580,1191760,9.840169,5.267244,6.311116,0.107784,-0.089531,0.104453
1.600,1191780,10.505757,4.927267,5.937620,0.140959,-0.092196,-0.005329
1.620,1191800,10.821792,4.501099,5.726931,0.132299,-0.128968,0.027845
1.640,1191820,10.160992,4.429273,5.861006,0.105519,-0.091930,0.117243
1.660,1191840,9.749189,4.692636,6.272809,0.083802,-0.066616,0.127769
1.680,1191860,10.773908,4.697424,5.961562,0.094594,-0.086734,0.140692
1.700,1191880,11.382035,4.481946,5.439626,0.093129,-0.150018,0.207308
1.720,1191900,11.276690,4.343082,5.233725,0.114712,-0.251141,0.276588
1.740,1191920,11.013328,4.161122,5.291186,0.125770,-0.288712,0.296972
1.760,1191940,10.898406,4.050989,5.118803,0.121374,-0.287247,0.269127
1.780,1191960,10.826580,3.998317,4.759673,0.093928,-0.254738,0.213037
1.800,1191980,10.726024,4.098873,4.539406,0.081671,-0.206375,0.147620
1.820,1192000,11.525687,4.232949,4.544195,0.071412,-0.202245,0.083136
1.840,1192020,12.425907,4.419696,4.721366,0.031043,-0.162809,-0.000799
1.860,1192040,12.555194,4.515464,4.501099,-0.026779,-0.137894,-0.041568
1.880,1192060,12.119449,4.879383,4.568137,-0.102055,-0.119642,-0.108583
1.900,1192080,12.129025,5.123591,4.745308,-0.138028,-0.057023,-0.191986
1.920,1192100,13.297397,5.401319,4.793192,-0.171868,0.011058,-0.224628
1.940,1192120,13.632585,5.597643,4.649539,-0.182260,0.096593,-0.190654
1.960,1192140,12.287044,6.052542,4.951209,-0.165740,0.212637,-0.201712
1.980,1192160,10.635044,6.344635,5.674258,-0.141092,0.354795,-0.324018
2.000,1192180,10.893618,6.033388,5.789180,-0.103254,0.400893,-0.402891
2.020,1192200,11.468226,5.434838,5.612009,-0.108184,0.408887,-0.326417
2.040,1192220,11.051635,5.243302,5.789180,-0.151351,0.387170,-0.133364
2.060,1192240,10.184934,5.295974,5.985504,-0.183593,0.353329,0.013057
2.080,1192260,9.682152,5.300763,5.913678,-0.158945,0.299637,0.013856
2.100,1192280,9.624691,5.066131,5.588067,-0.081271,0.224495,-0.018919
2.120,1192300,9.447520,4.774038,5.425261,-0.006129,0.151217,-0.005596
2.140,1192320,9.399636,4.496311,5.272032,0.051827,0.103254,0.009193
2.160,1192340,9.097966,4.299986,5.339070,0.045032,0.073011,0.015855
2.180,1192360,8.829816,3.907337,5.252879,0.021583,0.070879,0.002265
2.200,1192380,8.628703,3.849876,5.329493,-0.014256,0.087266,-0.003997
2.220,1192400,8.374918,3.643975,5.233725,-0.068348,0.103254,0.013590
2.240,1192420,8.614338,3.734955,4.807557,-0.125371,0.103121,0.037571
2.260,1192440,8.303091,4.017470,4.836287,-0.136962,0.101922,0.032642
2.280,1192460,7.905654,4.175488,4.965574,-0.087533,0.104587,-0.042634
2.300,1192480,7.632715,3.825934,4.994305,-0.069946,0.169337,-0.131766
2.320,1192500,7.819463,3.270479,4.472369,0.008527,0.121773,-0.140825
2.340,1192520,8.288726,2.815581,3.754108,-0.031443,0.208240,-0.102188
2.360,1192540,8.063671,2.461239,3.371036,-0.034240,0.146021,-0.017187
2.380,1192560,6.133945,2.336741,3.299210,-0.098991,0.096459,0.040769
2.400,1192580,3.706224,2.092532,3.260903,-0.100057,0.215835,-0.033041
2.420,1192600,2.786851,1.661576,3.035848,-0.052360,0.344136,-0.203044
2.440,1192620,3.648763,1.383849,2.604892,-0.061020,0.371582,-0.301636
2.460,1192640,4.395754,1.249773,2.346318,-0.108850,0.328548,-0.281384
2.480,1192660,4.256891,1.225831,2.240973,-0.151484,0.238884,-0.210639
2.500,1192680,3.739743,1.460463,2.576161,-0.182926,0.169870,-0.121240
