Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1.660,698420,19.445705,10.539276,13.374011,-0.870536,-2.664820,-0.257542
1.680,698440,22.706610,10.067618,9.612720,0.562443,-0.297451,-0.093652
1.700,698460,9.208099,6.071695,11.604695,1.198850,0.197414,1.349970
1.720,698480,12.899959,7.852982,14.753071,1.225987,-1.031234,1.390942
1.740,698500,24.222139,13.259089,15.933413,0.706645,-0.981216,0.519874
1.760,698520,20.920534,10.338163,14.020445,0.275102,0.154845,0.472516
1.780,698540,20.594923,8.956709,13.335704,0.266588,-0.072899,1.170116
1.800,698560,18.997990,9.045294,13.464991,0.437929,0.065982,1.485126
1.820,698580,17.073051,8.705317,12.521675,0.710902,-0.097909,1.218006
1.840,698600,16.208746,6.945579,10.805033,1.019528,-0.171872,1.039748
1.860,698620,14.642938,5.509058,8.999804,0.581599,0.257542,1.166391
1.880,698640,11.190498,4.158728,8.018182,0.896078,0.104294,1.320171
1.900,698660,6.708553,3.404555,7.953538,0.735912,0.108551,1.340392
1.920,698680,4.635174,2.480393,8.063671,0.561379,0.373011,1.267492
1.940,698700,2.959233,2.063802,8.125920,1.511732,0.572553,1.143510
1.960,698720,4.367024,1.786075,8.406042,1.297823,-0.155377,0.970041
1.980,698740,5.635951,1.247379,8.264784,1.079124,0.111744,1.062097
2.000,698760,6.442797,1.338359,8.382100,0.633214,0.377268,1.363272
2.020,698780,5.705383,1.991976,8.216900,0.643856,0.741233,1.604852
2.040,698800,4.264073,4.592079,10.625467,1.040280,0.387378,1.530356
2.060,698820,15.251065,11.140221,14.465767,0.516149,-1.110519,0.814664
2.080,698840,27.418398,11.080365,7.960721,0.184111,0.800829,0.592773
2.100,698860,14.097059,8.374918,7.034164,2.253497,1.105198,1.760761
2.120,698880,12.955026,9.938332,14.125790,1.274942,-0.369818,1.533548
2.140,698900,23.642742,13.417107,14.018051,1.095088,-0.052679,1.229180
2.160,698920,20.784065,11.291056,10.060435,0.620975,0.812536,1.289309
2.180,698940,18.583794,12.392388,10.886436,0.910445,0.014899,0.930133
2.200,698960,16.828844,10.168175,11.176133,1.164262,-0.013835,0.638003
2.220,698980,15.483302,7.881712,9.864111,0.898206,-0.016495,0.686957
2.240,699000,14.427460,6.622362,9.524135,1.038152,-0.166551,0.963656
2.260,699020,11.173739,4.103662,8.470686,1.922523,-0.481562,1.238758
2.280,699040,7.139510,1.517924,8.875306,1.321236,0.438993,1.552705
2.300,699060,3.818752,-0.471658,9.040505,1.018463,0.891821,1.663916
2.320,699080,2.358289,-1.407791,9.296685,0.963656,0.449635,1.446814
2.340,699100,3.366248,-0.526724,9.114726,0.979087,0.030330,1.096684
2.360,699120,5.944803,0.131681,8.726865,0.917362,-0.098441,0.769967
2.380,699140,7.632715,0.727837,8.597578,0.487415,0.179854,0.682168
2.400,699160,7.192182,0.385466,8.259995,0.993454,-0.208056,0.717820
2.420,699180,6.679823,3.363853,10.029311,0.551269,-0.472516,0.620975
2.440,699200,22.677879,12.624625,12.145785,-0.439525,-3.078804,-0.393231
2.460,699220,25.385721,11.808203,9.054871,0.310754,0.348002,-0.014899
2.480,699240,10.259154,6.715736,10.699687,2.389718,1.040812,1.735219
2.500,699260,15.119384,9.174581,15.193604,0.934390,-0.806151,1.529292
2.520,699280,23.927652,12.638990,14.942213,0.408130,0.099505,0.643856
2.540,699300,18.274942,8.863335,13.342886,0.539030,0.550736,0.807215
2.560,699320,17.154455,7.927202,14.446613,0.764114,0.252221,1.044005
2.580,699340,17.808073,9.385271,13.706804,0.630021,0.349598,0.835417
2.600,699360,16.864758,8.736442,12.014104,0.615122,0.631618,0.770499
2.620,699380,14.537593,7.213730,10.307038,1.075932,0.282020,0.940243
2.640,699400,12.011710,5.303157,9.756371,1.760228,-0.138881,1.129675
2.660,699420,9.050082,3.201048,9.215282,1.230244,0.177193,1.263235
2.680,699440,6.229713,1.905785,8.262390,0.605012,0.948757,1.263235
2.700,699460,4.223372,1.206678,8.865729,0.533709,0.785930,1.131271
2.720,699480,3.639187,1.201889,8.621520,0.614058,0.276166,0.951949
2.740,699500,4.067749,1.616086,9.229648,0.468791,0.206460,0.914702
2.760,699520,5.245696,2.032677,8.465898,0.420369,0.427819,1.068482
2.780,699540,5.482722,2.616863,7.625533,0.645985,0.467195,1.333474
2.800,699560,5.963956,6.742072,10.728417,0.841802,-0.043633,1.333474
2.820,699580,21.705833,14.037205,13.005303,0.357580,-1.541530,0.598095
2.840,699600,22.347479,10.771513,9.090784,0.586920,1.051454,0.918958
2.860,699620,10.675745,9.097966,10.000581,1.570264,1.230244,1.843770
2.880,699640,16.661249,12.234370,13.644555,1.566539,-0.940243,1.290905
2.900,699660,22.637177,13.931860,10.996569,0.577342,0.357580,1.123290
2.920,699680,17.743429,12.265495,9.200917,0.875857,-0.157505,1.073803
2.940,699700,15.332468,12.543222,10.285490,0.736444,-0.191028,0.669930
2.960,699720,14.324509,10.065224,10.553641,0.686425,0.118129,0.524663
2.980,699740,14.245501,9.155427,9.385271,0.594902,-0.082477,0.710902
3.000,699760,12.622231,7.170634,9.138668,0.782206,-0.155909,1.117969
3.020,699780,9.758766,3.928885,9.239224,1.192996,-0.151652,1.556429
3.040,699800,5.928043,1.884237,9.035717,1.248336,0.490608,1.750118
3.060,699820,3.782839,0.146046,9.394848,0.911509,0.416644,1.658063
3.080,699840,3.943250,-0.560243,9.449914,0.972170,-0.120790,1.517053
3.100,699860,4.824317,-0.014365,9.186552,0.526259,0.013303,1.330814
3.120,699880,5.748478,0.263362,9.447520,0.669398,-0.071835,1.082849
3.140,699900,5.509058,0.632069,9.399636,0.658755,-0.030863,0.951417
3.160,699920,6.047753,1.508347,9.612720,0.756664,-0.338956,0.884371
3.180,699940,10.874464,7.354988,13.462596,0.278827,-2.718563,0.326717
3.200,699960,32.077515,12.816162,4.920084,-2.222634,-3.085189,-0.618847
3.220,699980,15.993267,9.435549,9.603143,0.433140,-0.260203,1.055179
3.240,700000,11.631032,6.488286,10.577583,1.256318,-0.094184,1.784173
3.260,700020,22.919693,12.073959,15.698781,1.131271,-1.200978,1.086042
3.280,700040,21.732168,9.646238,13.606248,0.823178,0.104826,1.141381
3.300,700060,18.171991,7.230489,14.255077,0.578406,0.292130,1.638375
3.320,700080,16.393099,7.754819,14.889541,0.259671,0.558186,1.466502
3.340,700100,16.809690,8.822633,13.184869,0.399084,0.678444,0.841802
3.360,700120,17.391481,7.553706,10.716447,0.666205,0.636407,0.699728
3.380,700140,15.059528,5.949591,8.334216,1.579842,-0.370350,0.977491
3.400,700160,11.829751,4.829105,8.305486,0.358112,0.818921,1.481934
3.420,700180,8.204929,3.397372,8.372523,0.793912,0.457617,1.511732
3.440,700200,4.446033,2.437297,8.379706,1.037620,0.475177,1.384557
3.460,700220,3.057395,1.980005,8.556877,1.339327,0.073432,1.111583
3.480,700240,4.905719,1.345541,8.427590,1.677751,0.380993,1.046665
3.500,700260,5.185841,1.209072,8.650250,0.825307,0.471452,1.037087
3.520,700280,5.995081,1.563414,7.979874,0.433672,0.569893,1.239290
3.540,700300,5.274426,1.520318,7.620744,0.990794,0.219230,1.403181
3.560,700320,5.058948,4.649539,10.029311,0.862022,0.121854,1.328153
3.580,700340,19.285295,11.643003,13.857639,-0.159634,-1.819825,0.550736
3.600,700360,25.586834,10.024523,7.668628,0.524663,0.698664,0.801894
3.620,700380,11.348516,7.697359,10.493786,0.979619,0.419837,1.743201
3.640,700400,15.330073,10.534488,13.675680,0.906720,-0.353323,1.207363
3.660,700420,25.256433,14.487314,11.451467,1.196721,-0.061193,0.938114
3.680,700440,20.065804,11.896789,9.579201,0.399084,0.703453,1.180226
3.700,700460,17.374722,11.310209,11.789049,1.142978,-0.284680,0.804022
3.720,700480,15.861587,9.270349,10.546458,1.471291,-0.487415,0.600223
3.740,700500,15.509639,7.824251,9.085996,0.358644,0.379928,0.918426
3.760,700520,13.876793,5.971139,8.118738,0.842334,0.046826,1.227584
3.780,700540,10.455479,3.620033,8.542512,0.625232,0.460277,1.540466
3.800,700560,6.888118,1.493982,8.391677,1.121161,0.419837,1.597402
3.820,700580,4.237737,0.100556,8.449138,1.645824,-0.010110,1.487787
3.840,700600,4.232949,-0.474052,7.972692,0.962060,0.436332,1.359015
3.860,700620,3.497929,-0.227449,9.002198,0.649177,0.716224,1.096684
3.880,700640,5.612009,0.038307,8.434772,1.056244,0.010110,0.801894
3.900,700660,6.117185,-0.138864,8.975863,1.144042,0.064918,0.708774
3.920,700680,5.949591,0.220267,8.659827,0.362901,0.502314,0.670462
3.940,700700,9.706094,5.109226,12.016499,0.652370,-1.125950,0.108019
3.960,700720,31.488541,11.884817,7.838616,-1.715531,-1.925715,-0.812004
3.980,700740,19.395428,9.425972,11.049241,0.840738,0.337359,0.503911
4.000,700760,8.973468,7.010222,12.794614,1.603255,0.448039,1.559090
4.020,700780,20.757729,12.066776,19.292477,1.995954,-1.149895,0.959931
4.040,700800,22.910116,11.745954,16.692375,0.572021,0.511360,0.615122
4.060,700820,18.385075,9.114726,16.357185,0.876922,0.258607,1.003032
4.080,700840,18.468872,10.055647,16.881516,0.678976,-0.067046,1.087106
4.100,700860,18.409018,9.569624,13.989321,0.703453,0.094716,0.841802
4.120,700880,16.472107,7.529764,11.214440,0.570957,0.010642,0.965252
4.140,700900,13.814544,5.623980,9.014170,1.530356,-0.309690,1.203639
4.160,700920,9.002198,4.053383,9.533711,0.764114,0.494333,1.449475
4.180,700940,5.614403,3.497929,8.140285,0.441653,0.545415,1.393071
4.200,700960,3.732560,2.446874,8.037335,1.021656,-0.282552,1.231841
4.220,700980,2.918532,1.898602,7.812280,0.703453,-0.002661,1.124354
4.240,701000,3.282450,1.300052,8.374918,0.610333,0.191028,1.100409
