Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1.420,247360,9.011775,2.336741,3.318364,0.060087,0.115645,-0.071812
1.440,247380,9.318233,2.183512,3.313575,0.023449,0.091397,-0.084069
1.460,247400,9.533711,2.130840,3.361459,-0.028378,0.047963,-0.062352
1.480,247420,9.758766,2.173935,3.308787,-0.065816,0.005729,-0.016787
1.500,247440,9.667787,2.370260,3.337517,-0.066349,-0.013723,0.043833
1.520,247460,9.279925,2.609680,3.409343,-0.036106,-0.005462,0.083802
1.540,247480,9.059659,2.863465,3.658340,-0.000933,0.016787,0.060620
1.560,247500,9.327810,3.035848,3.840300,0.025847,0.064351,-0.009326
1.580,247520,9.739613,2.887407,3.916914,0.039570,0.111515,-0.061953
1.600,247540,10.141838,2.829947,3.849876,0.029311,0.077940,-0.065816
1.620,247560,10.582372,2.719813,3.869030,0.021850,0.006662,-0.031842
1.640,247580,10.409989,2.638410,3.734955,-0.015988,-0.036639,0.028511
1.660,247600,10.060435,2.595315,3.615245,-0.045832,-0.106718,0.073943
1.680,247620,9.734824,2.557007,3.495534,-0.068214,-0.140692,0.097525
1.700,247640,9.538500,2.509123,3.380613,-0.090730,-0.155348,0.104720
1.720,247660,9.471462,2.513912,3.294421,-0.110182,-0.145489,0.102188
1.740,247680,9.500193,2.509123,3.189077,-0.109916,-0.122306,0.094727
1.760,247700,9.519346,2.566584,3.078943,-0.087799,-0.098724,0.090464
1.780,247720,9.442732,2.619257,3.141193,-0.059288,-0.063951,0.086067
1.800,247740,9.342175,2.638410,3.193865,-0.029977,-0.018786,0.066882
1.820,247760,9.394848,2.662352,3.327940,0.000000,0.010126,0.028378
1.840,247780,9.538500,2.595315,3.418920,0.015455,0.037172,-0.011458
1.860,247800,9.730036,2.456451,3.447650,0.021983,0.041968,-0.030377
1.880,247820,10.007763,2.279280,3.390190,0.026247,0.031709,0.006928
1.900,247840,10.170568,2.264915,3.284845,0.003864,0.036239,0.084069
1.920,247860,10.251971,2.384625,3.217807,-0.005596,0.032775,0.145089
1.940,247880,10.304645,2.394202,3.179500,-0.026779,0.035306,0.142158
1.960,247900,10.184934,2.298434,3.007117,-0.053026,0.032908,0.083003
1.980,247920,9.773131,2.111686,2.887407,-0.083003,0.021717,0.012923
2.000,247940,9.361329,2.020706,2.935291,-0.118842,0.017054,-0.047164
2.020,247960,9.236830,1.934515,2.887407,-0.137228,0.036905,-0.078473
2.040,247980,8.853758,1.891419,2.820370,-0.153616,0.074876,-0.072345
2.060,248000,8.331821,1.853112,2.786851,-0.152283,0.101789,-0.078207
2.080,248020,7.733272,1.781286,2.719813,-0.125904,0.128302,-0.099124
2.100,248040,7.388506,1.790863,2.734178,-0.113913,0.114712,-0.145755
2.120,248060,7.268796,1.819593,2.777274,-0.126969,0.085801,-0.192919
2.140,248080,7.747637,2.025495,3.031059,-0.152550,0.007328,-0.233021
2.160,248100,8.274361,2.154782,3.112462,-0.178530,0.000133,-0.225827
2.180,248120,7.924808,2.308010,3.141193,-0.174666,0.027046,-0.165740
2.200,248140,7.546524,2.466028,3.256114,-0.150285,0.019585,-0.128168
2.220,248160,7.752425,2.801216,3.505111,-0.118576,0.001332,-0.126969
2.240,248180,8.106767,3.026271,3.730166,-0.081671,0.018919,-0.139893
2.260,248200,8.394072,2.987964,3.921702,-0.044100,0.039436,-0.145622
2.280,248220,8.183381,2.949656,4.007894,-0.057956,0.082737,-0.118975
2.300,248240,7.829040,3.007117,4.247314,-0.069680,0.091796,-0.103521
2.320,248260,8.092402,3.179500,4.323928,-0.053825,0.078207,-0.098458
2.340,248280,8.537724,3.203442,4.261679,-0.074876,0.116844,-0.096459
2.360,248300,8.619126,3.074155,4.165911,-0.120041,0.118842,-0.097392
2.380,248320,8.628703,2.930503,4.189853,-0.156147,0.056224,-0.102988
2.400,248340,8.585608,2.916138,4.146757,-0.214236,0.047830,-0.078873
2.420,248360,8.537724,2.973598,4.113238,-0.254072,0.012524,-0.039436
2.440,248380,8.532935,2.992752,4.098873,-0.311095,0.048763,-0.033708
2.460,248400,8.566454,2.954445,3.998317,-0.311228,0.034773,-0.033974
2.480,248420,8.595184,3.083732,4.017470,-0.311095,0.003864,0.001865
2.500,248440,8.561666,3.241749,4.046201,-0.296173,-0.006928,0.033974
2.520,248460,8.767567,3.423708,4.151546,-0.290977,0.060487,0.079672
2.540,248480,9.260772,3.394978,4.276044,-0.192652,0.010658,0.088199
2.560,248500,9.576807,3.222595,4.548983,-0.104187,0.001066,0.060887
2.580,248520,9.366117,3.131616,4.520253,-0.097925,0.044632,0.051560
